BIN_id	chr	start	end	NumRecordsAll	NumR_FL	NumR_DHL	NumPatientsAll	NumP_FL	NumP_DHL	gene	Enhancer	Histone
CRE_X_11657	chrX	2909969523	34971000	2	1	1	1	1	1			
CRE_X_11621	chrX	2909861523	34863000	2	1	1	1	1	1			
CRE_X_11593	chrX	2909777523	34779000	2	2	0	2	2	0			
CRE_X_11557	chrX	2909669523	34671000	2	1	1	1	1	1			
CRE_X_11470	chrX	2909408523	34410000	2	1	1	1	1	1			
CRE_X_11461	chrX	2909381523	34383000	2	1	1	2	1	1			
CRE_X_11415	chrX	2909243523	34245000	2	1	1	1	1	1			
CRE_X_11413	chrX	2909237523	34239000	2	0	2	1	0	1			
CRE_X_11409	chrX	2909225523	34227000	2	1	1	1	1	1			
CRE_X_11393	chrX	2909177523	34179000	2	1	1	1	1	1			
CRE_X_11280	chrX	2908838523	33840000	2	0	2	1	0	1	LOC105373153		
CRE_X_11172	chrX	2908514523	33516000	2	1	1	1	1	1			
CRE_X_11171	chrX	2908511523	33513000	2	1	1	1	1	1			
CRE_X_11157	chrX	2908469523	33471000	2	1	1	1	1	1			
CRE_X_11091	chrX	2908271523	33273000	2	1	1	1	1	1	DMD		
CRE_X_11027	chrX	2908079523	33081000	2	1	1	1	1	1	DMD		
CRE_X_11008	chrX	2908022523	33024000	2	1	1	1	1	1	DMD		
CRE_X_10823	chrX	2907467523	32469000	2	1	1	1	1	1	DMD		
CRE_X_1078	chrX	2878232523	3234000	2	1	1	1	1	1			
CRE_X_10698	chrX	2907092523	32094000	2	1	1	1	1	1	DMD		
CRE_X_1069	chrX	2878205523	3207000	2	1	1	1	1	1			
CRE_X_10668	chrX	2907002523	32004000	2	1	1	1	1	1	DMD		
CRE_X_10647	chrX	2906939523	31941000	2	1	1	1	1	1	DMD		
CRE_X_10528	chrX	2906582523	31584000	2	1	1	1	1	1	DMD		
CRE_X_10526	chrX	2906576523	31578000	2	1	1	1	1	1	DMD		
CRE_X_10418	chrX	2906252523	31254000	2	1	1	1	1	1	DMD		
CRE_X_10412	chrX	2906234523	31236000	2	1	1	1	1	1	DMD	H3K27ac|chrX:31231871-31242211	Only_27ac_35159
CRE_X_10408	chrX	2906222523	31224000	2	1	1	1	1	1	DMD		
CRE_X_10366	chrX	2906096523	31098000	2	1	1	1	1	1			
CRE_X_10360	chrX	2906078523	31080000	2	2	0	1	1	0			
CRE_X_10356	chrX	2906066523	31068000	2	1	1	1	1	1			
CRE_X_1028	chrX	2878082523	3084000	2	1	1	1	1	1	ARSF		
CRE_X_10159	chrX	2905475523	30477000	2	1	1	1	1	1			
CRE_9_9989	chr9	1566453913	29968000	2	1	1	1	1	1			
CRE_9_9855	chr9	1566051913	29566000	2	1	1	1	1	1			
CRE_9_9687	chr9	1565547913	29062000	2	1	1	1	1	1	LINGO2		
CRE_9_9614	chr9	1565328913	28843000	2	1	1	1	1	1	LINGO2		
CRE_9_9600	chr9	1565286913	28801000	2	1	1	1	1	1	LINGO2		
CRE_9_9506	chr9	1565004913	28519000	2	1	1	1	1	1	LINGO2		
CRE_9_9504	chr9	1564998913	28513000	2	0	2	2	0	2	LINGO2		
CRE_9_9392	chr9	1564662913	28177000	2	1	1	1	1	1	LINGO2		
CRE_9_9371	chr9	1564599913	28114000	2	2	0	1	1	0	LINGO2		
CRE_9_9331	chr9	1564479913	27994000	2	1	1	1	1	1	LINGO2		
CRE_9_8785	chr9	1562841913	26356000	2	1	1	1	1	1	LOC105375999		
CRE_9_8573	chr9	1562205913	25720000	2	1	1	1	1	1			
CRE_9_8417	chr9	1561737913	25252000	2	1	1	2	1	1			
CRE_9_8375	chr9	1561611913	25126000	2	1	1	1	1	1			
CRE_9_8352	chr9	1561542913	25057000	2	1	1	1	1	1			
CRE_9_8310	chr9	1561416913	24931000	2	1	1	1	1	1			
CRE_9_8192	chr9	1561062913	24577000	2	1	1	1	1	1			
CRE_9_8090	chr9	1560756913	24271000	2	1	1	1	1	1			
CRE_9_8006	chr9	1560504913	24019000	2	2	0	1	1	0			
CRE_9_7913	chr9	1560225913	23740000	2	1	1	2	1	1	ELAVL2		
CRE_9_7759	chr9	1559763913	23278000	2	1	1	1	1	1			
CRE_9_7751	chr9	1559739913	23254000	2	2	0	2	2	0			
CRE_9_7750	chr9	1559736913	23251000	2	2	0	2	2	0			
CRE_9_7735	chr9	1559691913	23206000	2	1	1	1	1	1			
CRE_9_7720	chr9	1559646913	23161000	2	1	1	2	1	1			
CRE_9_7640	chr9	1559406913	22921000	2	1	1	1	1	1	LOC105375990		
CRE_9_764	chr9	1538778913	2293000	2	2	0	1	1	0	LOC105375955	H3K27ac|chr9:2290096-2294517	Only_27ac_33311
CRE_9_7630	chr9	1559376913	22891000	2	0	2	2	0	2			
CRE_9_7618	chr9	1559340913	22855000	2	1	1	2	1	1			
CRE_9_7554	chr9	1559148913	22663000	2	1	1	1	1	1	LINC01239		
CRE_9_7538	chr9	1559100913	22615000	2	2	0	1	1	0			
CRE_9_7480	chr9	1558926913	22441000	2	0	2	1	0	1			
CRE_9_7270	chr9	1558296913	21811000	2	1	1	1	1	1	MTAP		
CRE_9_7134	chr9	1557888913	21403000	2	1	1	1	1	1			
CRE_9_7103	chr9	1557795913	21310000	2	1	1	1	1	1	LOC107987053		
CRE_9_7079	chr9	1557723913	21238000	2	1	1	2	1	1			
CRE_9_6993	chr9	1557465913	20980000	2	2	0	1	1	0	FOCAD	H3K27ac|chr9:20978829-20983298,SE|chr9:20972503-21002641	Only_27ac_33413
CRE_9_6776	chr9	1556814913	20329000	2	1	1	2	1	1			
CRE_9_6737	chr9	1556697913	20212000	2	1	1	2	1	1	SLC24A2		
CRE_9_6732	chr9	1556682913	20197000	2	0	2	2	0	2	SLC24A2		
CRE_9_6327	chr9	1555467913	18982000	2	1	1	1	1	1	SAXO1		
CRE_9_6055	chr9	1554651913	18166000	2	1	1	1	1	1	ADAMTSL1		
CRE_9_6045	chr9	1554621913	18136000	2	1	1	1	1	1	ADAMTSL1		
CRE_9_5829	chr9	1553973913	17488000	2	1	1	1	1	1	CNTLN		
CRE_9_5787	chr9	1553847913	17362000	2	1	1	1	1	1	CNTLN		
CRE_9_5757	chr9	1553757913	17272000	2	1	1	1	1	1	CNTLN		
CRE_9_5717	chr9	1553637913	17152000	2	1	1	1	1	1	CNTLN		
CRE_9_5669	chr9	1553493913	17008000	2	1	1	1	1	1			
CRE_9_5496	chr9	1552974913	16489000	2	1	1	2	1	1	BNC2		
CRE_9_5470	chr9	1552896913	16411000	2	1	1	1	1	1	BNC2		
CRE_9_5435	chr9	1552791913	16306000	2	2	0	1	1	0			
CRE_9_535	chr9	1538091913	1606000	2	1	1	1	1	1			
CRE_9_5182	chr9	1552032913	15547000	2	2	0	1	1	0			
CRE_9_5145	chr9	1551921913	15436000	2	1	1	1	1	1	SNAPC3		
CRE_9_5014	chr9	1551528913	15043000	2	1	1	1	1	1	CLCN3P1		
CRE_9_4955	chr9	1551351913	14866000	2	0	2	2	0	2	FREM1		
CRE_9_4757	chr9	1550757913	14272000	2	1	1	1	1	1	NFIB		
CRE_9_4628	chr9	1550370913	13885000	2	1	1	1	1	1	LOC101929507		
CRE_9_46032	chr9	1674582913	138097000	2	1	1	1	1	1	CACNA1B		
CRE_9_4596	chr9	1550274913	13789000	2	2	0	1	1	0			
CRE_9_45908	chr9	1674210913	137725000	2	1	1	1	1	1	EHMT1		
CRE_9_45859	chr9	1674063913	137578000	2	1	1	1	1	1	DPH7	H3K27ac|chr9:137575067-137578907	Only_27ac_34765
CRE_9_45283	chr9	1672335913	135850000	2	1	1	1	1	1	CAMSAP1	H3K27ac|chr9:135848031-135850274	Both|chr9:135848741-135849454
CRE_9_45252	chr9	1672242913	135757000	2	1	1	1	1	1	KCNT1		
CRE_9_45203	chr9	1672095913	135610000	2	2	0	1	1	0			
CRE_9_45199	chr9	1672083913	135598000	2	1	1	1	1	1			
CRE_9_4510	chr9	1550016913	13531000	2	2	0	2	2	0			
CRE_9_45033	chr9	1671585913	135100000	2	1	1	1	1	1	OLFM1		
CRE_9_44968	chr9	1671390913	134905000	2	1	1	1	1	1			
CRE_9_44774	chr9	1670808913	134323000	2	0	2	2	0	2		H3K27ac|chr9:134320247-134322373	Only_27ac_34704
CRE_9_44744	chr9	1670718913	134233000	2	2	0	1	1	0			
CRE_9_44399	chr9	1669683913	133198000	2	2	0	2	2	0			
CRE_9_44275	chr9	1669311913	132826000	2	1	1	1	1	1	AK8		
CRE_9_44157	chr9	1668957913	132472000	2	0	2	1	0	1	CFAP77		
CRE_9_44093	chr9	1668765913	132280000	2	0	2	1	0	1	SETX		
CRE_9_4407	chr9	1549707913	13222000	2	2	0	1	1	0	MPDZ		
CRE_9_43897	chr9	1668177913	131692000	2	1	1	1	1	1	RAPGEF1	H3K27ac|chr9:131688727-131691772,SE|chr9:131645005-131752811	Only_27ac_34626
CRE_9_43855	chr9	1668051913	131566000	2	1	1	2	1	1			
CRE_9_43794	chr9	1667868913	131383000	2	1	1	2	1	1			
CRE_9_43499	chr9	1666983913	130498000	2	1	1	1	1	1	ASS1		
CRE_9_43408	chr9	1666710913	130225000	2	1	1	1	1	1	NCS1		
CRE_9_43347	chr9	1666527913	130042000	2	1	1	2	1	1	FNBP1	H3K27ac|chr9:130037041-130043186,SE|chr9:129984685-130052634	Both|chr9:130039720-130043186
CRE_9_43343	chr9	1666515913	130030000	2	1	1	2	1	1	FNBP1	H3K27ac|chr9:130025850-130030215,SE|chr9:129984685-130052634	Only_27ac_34571
CRE_9_43304	chr9	1666398913	129913000	2	1	1	1	1	1	FNBP1		
CRE_9_43204	chr9	1666098913	129613000	2	2	0	1	1	0	NTMT1		
CRE_9_43196	chr9	1666074913	129589000	2	1	1	1	1	1			
CRE_9_43090	chr9	1665756913	129271000	2	1	1	1	1	1			
CRE_9_42823	chr9	1664955913	128470000	2	0	2	1	0	1	ODF2		
CRE_9_42806	chr9	1664904913	128419000	2	1	1	1	1	1	CERCAM		
CRE_9_427	chr9	1537767913	1282000	2	1	1	1	1	1			
CRE_9_4262	chr9	1549272913	12787000	2	0	2	2	0	2			
CRE_9_42521	chr9	1664049913	127564000	2	1	1	1	1	1	FAM129B		
CRE_9_4251	chr9	1549239913	12754000	2	1	1	1	1	1			
CRE_9_42504	chr9	1663998913	127513000	2	1	1	1	1	1	FAM129B		
CRE_9_42436	chr9	1663794913	127309000	2	1	1	1	1	1	GARNL3		
CRE_9_4187	chr9	1549047913	12562000	2	1	1	2	1	1			
CRE_9_41816	chr9	1661934913	125449000	2	1	1	1	1	1	MAPKAP1	H3K27ac|chr9:125446212-125448135	Only_27ac_34456
CRE_9_41650	chr9	1661436913	124951000	2	1	1	1	1	1	SCAI		
CRE_9_41624	chr9	1661358913	124873000	2	0	2	1	0	1	ARPC5L	H3K27ac|chr9:124867960-124873501	Both|chr9:124867960-124872400
CRE_9_4153	chr9	1548945913	12460000	2	0	2	1	0	1			
CRE_9_4147	chr9	1548927913	12442000	2	0	2	1	0	1			
CRE_9_4123	chr9	1548855913	12370000	2	1	1	1	1	1			
CRE_9_4121	chr9	1548849913	12364000	2	1	1	1	1	1			
CRE_9_4112	chr9	1548822913	12337000	2	1	1	1	1	1			
CRE_9_41106	chr9	1659804913	123319000	2	1	1	1	1	1	LOC105376265	SE|chr9:123304056-123349429	
CRE_9_41030	chr9	1659576913	123091000	2	0	2	1	0	1	RABGAP1	H3K27ac|chr9:123088393-123092060	Both|chr9:123089617-123092060
CRE_9_4103	chr9	1548795913	12310000	2	1	1	1	1	1			
CRE_9_41012	chr9	1659522913	123037000	2	1	1	1	1	1	RABGAP1		
CRE_9_40541	chr9	1658109913	121624000	2	1	1	1	1	1	DAB2IP		
CRE_9_40306	chr9	1657404913	120919000	2	1	1	1	1	1	TRAF1		
CRE_9_3985	chr9	1548441913	11956000	2	1	1	1	1	1			
CRE_9_39827	chr9	1655967913	119482000	2	1	1	1	1	1	LOC105376250		
CRE_9_39777	chr9	1655817913	119332000	2	1	1	1	1	1	BRINP1		
CRE_9_39750	chr9	1655736913	119251000	2	1	1	1	1	1	BRINP1		
CRE_9_39722	chr9	1655652913	119167000	2	1	1	1	1	1			
CRE_9_39690	chr9	1655556913	119071000	2	1	1	1	1	1			
CRE_9_39639	chr9	1655403913	118918000	2	2	0	2	2	0	LOC101928849		
CRE_9_39632	chr9	1655382913	118897000	2	1	1	2	1	1	LOC101928849		
CRE_9_39526	chr9	1655064913	118579000	2	1	1	1	1	1			
CRE_9_39504	chr9	1654998913	118513000	2	1	1	2	1	1			
CRE_9_39393	chr9	1654665913	118180000	2	1	1	2	1	1			
CRE_9_39348	chr9	1654530913	118045000	2	1	1	2	1	1			
CRE_9_3917	chr9	1548237913	11752000	2	1	1	1	1	1			
CRE_9_39077	chr9	1653717913	117232000	2	0	2	1	0	1	ASTN2		
CRE_9_38990	chr9	1653456913	116971000	2	1	1	1	1	1	ASTN2		
CRE_9_38854	chr9	1653048913	116563000	2	1	1	1	1	1	ASTN2		
CRE_9_38620	chr9	1652346913	115861000	2	1	1	1	1	1			
CRE_9_38447	chr9	1651827913	115342000	2	0	2	1	0	1	DEC1		
CRE_9_3828	chr9	1547970913	11485000	2	2	0	1	1	0	LOC105375974		
CRE_9_3821	chr9	1547949913	11464000	2	1	1	1	1	1	LOC105375974		
CRE_9_3819	chr9	1547943913	11458000	2	1	1	1	1	1	LOC105375974		
CRE_9_38083	chr9	1650735913	114250000	2	1	1	1	1	1	COL27A1		
CRE_9_3808	chr9	1547910913	11425000	2	1	1	2	1	1	LOC105375974		
CRE_9_3793	chr9	1547865913	11380000	2	1	1	1	1	1	LOC105375974		
CRE_9_37598	chr9	1649280913	112795000	2	0	2	2	0	2	SNX30		
CRE_9_37558	chr9	1649160913	112675000	2	2	0	2	2	0			
CRE_9_37449	chr9	1648833913	112348000	2	1	1	1	1	1			
CRE_9_37336	chr9	1648494913	112009000	2	1	1	1	1	1			
CRE_9_37323	chr9	1648455913	111970000	2	1	1	1	1	1			
CRE_9_37309	chr9	1648413913	111928000	2	1	1	1	1	1	UGCG	H3K27ac|chr9:111924296-111928465	Only_27ac_34186
CRE_9_37213	chr9	1648125913	111640000	2	0	2	1	0	1	DNAJC25		
CRE_9_37199	chr9	1648083913	111598000	2	1	1	1	1	1	PTGR1		
CRE_9_37089	chr9	1647753913	111268000	2	1	1	1	1	1	LOC105376219		
CRE_9_37027	chr9	1647567913	111082000	2	1	1	1	1	1			
CRE_9_37007	chr9	1647507913	111022000	2	2	0	1	1	0	LPAR1		
CRE_9_3694	chr9	1547568913	11083000	2	2	0	1	1	0			
CRE_9_36903	chr9	1647195913	110710000	2	1	1	1	1	1	MUSK		
CRE_9_3674	chr9	1547508913	11023000	2	1	1	1	1	1			
CRE_9_3664	chr9	1547478913	10993000	2	1	1	1	1	1			
CRE_9_36582	chr9	1646232913	109747000	2	1	1	1	1	1	PALM2		
CRE_9_36361	chr9	1645569913	109084000	2	0	2	1	0	1	TMEM245		
CRE_9_36213	chr9	1645125913	108640000	2	1	1	1	1	1			
CRE_9_3595	chr9	1547271913	10786000	2	1	1	1	1	1			
CRE_9_35931	chr9	1644279913	107794000	2	1	1	1	1	1	LOC105376208		
CRE_9_35803	chr9	1643895913	107410000	2	1	1	1	1	1			
CRE_9_3577	chr9	1547217913	10732000	2	1	1	1	1	1			
CRE_9_35704	chr9	1643598913	107113000	2	1	1	1	1	1			
CRE_9_35569	chr9	1643193913	106708000	2	1	1	1	1	1			
CRE_9_3556	chr9	1547154913	10669000	2	1	1	1	1	1			
CRE_9_35523	chr9	1643055913	106570000	2	2	0	2	2	0			
CRE_9_35499	chr9	1642983913	106498000	2	2	0	1	1	0			
CRE_9_35477	chr9	1642917913	106432000	2	2	0	2	2	0			
CRE_9_35098	chr9	1641780913	105295000	2	1	1	1	1	1	SLC44A1		
CRE_9_34710	chr9	1640616913	104131000	2	0	2	1	0	1	SMC2		
CRE_9_34634	chr9	1640388913	103903000	2	1	1	1	1	1			
CRE_9_34551	chr9	1640139913	103654000	2	0	2	1	0	1			
CRE_9_34547	chr9	1640127913	103642000	2	1	1	1	1	1			
CRE_9_34442	chr9	1639812913	103327000	2	1	1	1	1	1	LINC01492		
CRE_9_3431	chr9	1546779913	10294000	2	1	1	1	1	1	PTPRD		
CRE_9_34306	chr9	1639404913	102919000	2	1	1	1	1	1			
CRE_9_34254	chr9	1639248913	102763000	2	1	1	1	1	1			
CRE_9_34244	chr9	1639218913	102733000	2	1	1	1	1	1			
CRE_9_34225	chr9	1639161913	102676000	2	1	1	1	1	1			
CRE_9_34182	chr9	1639032913	102547000	2	1	1	1	1	1	LINC00587		
CRE_9_34174	chr9	1639008913	102523000	2	1	1	1	1	1	LINC00587		
CRE_9_34141	chr9	1638909913	102424000	2	1	1	1	1	1			
CRE_9_34016	chr9	1638534913	102049000	2	1	1	1	1	1			
CRE_9_33788	chr9	1637850913	101365000	2	1	1	1	1	1	BAAT		
CRE_9_33610	chr9	1637316913	100831000	2	2	0	1	1	0	LOC105376179		
CRE_9_32970	chr9	1635396913	98911000	2	1	1	1	1	1			
CRE_9_32193	chr9	1633065913	96580000	2	1	1	1	1	1	CDC14B		
CRE_9_32033	chr9	1632585913	96100000	2	1	1	1	1	1	LOC158435		
CRE_9_31948	chr9	1632330913	95845000	2	1	1	1	1	1	LINC00476		
CRE_9_31856	chr9	1632054913	95569000	2	1	1	1	1	1			
CRE_9_31491	chr9	1630959913	94474000	2	0	2	1	0	1			
CRE_9_3136	chr9	1545894913	9409000	2	1	1	1	1	1	PTPRD		
CRE_9_3111	chr9	1545819913	9334000	2	1	1	1	1	1	PTPRD		
CRE_9_31096	chr9	1629774913	93289000	2	0	2	1	0	1	WNK2	H3K27ac|chr9:93283327-93292700,SE|chr9:93260846-93305192	Both|chr9:93284421-93286268
CRE_9_31029	chr9	1629573913	93088000	2	1	1	1	1	1			
CRE_9_30911	chr9	1629219913	92734000	2	1	1	1	1	1	BICD2	H3K27ac|chr9:92719528-92733072,SE|chr9:92716582-92771414	Only_27ac_33923
CRE_9_30909	chr9	1629213913	92728000	2	1	1	2	1	1	BICD2	H3K27ac|chr9:92719528-92733072,SE|chr9:92716582-92771414	Both|chr9:92727089-92730321,Only_27ac_33921
CRE_9_30465	chr9	1627881913	91396000	2	1	1	1	1	1			
CRE_9_30385	chr9	1627641913	91156000	2	0	2	1	0	1	LINC00484		
CRE_9_30262	chr9	1627272913	90787000	2	1	1	1	1	1			
CRE_9_30061	chr9	1626669913	90184000	2	1	1	1	1	1			
CRE_9_29801	chr9	1625889913	89404000	2	1	1	1	1	1	SEMA4D		
CRE_9_2975	chr9	1545411913	8926000	2	1	1	1	1	1	PTPRD		
CRE_9_29623	chr9	1625355913	88870000	2	0	2	1	0	1			
CRE_9_29553	chr9	1625145913	88660000	2	2	0	1	1	0			
CRE_9_29391	chr9	1624659913	88174000	2	1	1	1	1	1	LOC105376133		
CRE_9_2932	chr9	1545282913	8797000	2	1	1	1	1	1	PTPRD		
CRE_9_29292	chr9	1624362913	87877000	2	1	1	2	1	1	LOC497256		
CRE_9_29180	chr9	1624026913	87541000	2	1	1	1	1	1	DAPK1		
CRE_9_29167	chr9	1623987913	87502000	2	1	1	1	1	1	DAPK1		
CRE_9_28970	chr9	1623396913	86911000	2	0	2	1	0	1			
CRE_9_28907	chr9	1623207913	86722000	2	2	0	2	2	0			
CRE_9_28762	chr9	1622772913	86287000	2	1	1	1	1	1		H3K27ac|chr9:86286322-86287439	Only_27ac_33859
CRE_9_2868	chr9	1545090913	8605000	2	1	1	1	1	1	PTPRD		
CRE_9_28653	chr9	1622445913	85960000	2	1	1	1	1	1	NAA35		
CRE_9_28573	chr9	1622205913	85720000	2	2	0	1	1	0	AGTPBP1		
CRE_9_28526	chr9	1622064913	85579000	2	0	2	1	0	1	AGTPBP1		
CRE_9_28461	chr9	1621869913	85384000	2	1	1	1	1	1			
CRE_9_2815	chr9	1544931913	8446000	2	1	1	1	1	1	PTPRD		
CRE_9_28001	chr9	1620489913	84004000	2	1	1	1	1	1	RMI1		
CRE_9_2800	chr9	1544886913	8401000	2	0	2	2	0	2	PTPRD		
CRE_9_27885	chr9	1620141913	83656000	2	2	0	1	1	0			
CRE_9_27814	chr9	1619928913	83443000	2	1	1	1	1	1	FRMD3		
CRE_9_27783	chr9	1619835913	83350000	2	2	0	1	1	0	FRMD3		
CRE_9_27695	chr9	1619571913	83086000	2	1	1	2	1	1			
CRE_9_27518	chr9	1619040913	82555000	2	1	1	1	1	1	LOC107987087		
CRE_9_27484	chr9	1618938913	82453000	2	1	1	1	1	1			
CRE_9_27330	chr9	1618476913	81991000	2	1	1	2	1	1	SPATA31D1		
CRE_9_27282	chr9	1618332913	81847000	2	1	1	2	1	1			
CRE_9_27222	chr9	1618152913	81667000	2	1	1	1	1	1	TLE1		
CRE_9_27107	chr9	1617807913	81322000	2	1	1	1	1	1			
CRE_9_27048	chr9	1617630913	81145000	2	1	1	1	1	1			
CRE_9_26945	chr9	1617321913	80836000	2	0	2	1	0	1	LOC107987084		
CRE_9_26927	chr9	1617267913	80782000	2	1	1	1	1	1			
CRE_9_26924	chr9	1617258913	80773000	2	1	1	1	1	1			
CRE_9_26907	chr9	1617207913	80722000	2	2	0	1	1	0			
CRE_9_26899	chr9	1617183913	80698000	2	0	2	2	0	2			
CRE_9_26670	chr9	1616496913	80011000	2	1	1	1	1	1	LINC01507		
CRE_9_26366	chr9	1615584913	79099000	2	1	1	1	1	1			
CRE_9_26001	chr9	1614489913	78004000	2	1	1	1	1	1	GNAQ		
CRE_9_25890	chr9	1614156913	77671000	2	1	1	1	1	1			
CRE_9_25860	chr9	1614066913	77581000	2	1	1	1	1	1	GNA14		
CRE_9_25588	chr9	1613250913	76765000	2	1	1	1	1	1	PRUNE2		
CRE_9_25512	chr9	1613022913	76537000	2	0	2	1	0	1	LOC105376093		
CRE_9_25362	chr9	1612572913	76087000	2	2	0	1	1	0	PCSK5		
CRE_9_25122	chr9	1611852913	75367000	2	2	0	1	1	0			
CRE_9_24787	chr9	1610847913	74362000	2	1	1	1	1	1	LOC105376087		
CRE_9_24723	chr9	1610655913	74170000	2	2	0	1	1	0	LOC101927329		
CRE_9_24649	chr9	1610433913	73948000	2	1	1	1	1	1			
CRE_9_24462	chr9	1609872913	73387000	2	1	1	1	1	1			
CRE_9_24435	chr9	1609791913	73306000	2	1	1	1	1	1	LOC101927281		
CRE_9_24424	chr9	1609758913	73273000	2	1	1	1	1	1	LOC101927281		
CRE_9_24422	chr9	1609752913	73267000	2	1	1	2	1	1	LOC101927281		
CRE_9_24353	chr9	1609545913	73060000	2	1	1	1	1	1			
CRE_9_24227	chr9	1609167913	72682000	2	1	1	1	1	1	TMC1		
CRE_9_2414	chr9	1543728913	7243000	2	1	1	1	1	1			
CRE_9_23809	chr9	1607913913	71428000	2	0	2	1	0	1	TRPM3		
CRE_9_23736	chr9	1607694913	71209000	2	1	1	1	1	1	TRPM3		
CRE_9_23717	chr9	1607637913	71152000	2	1	1	1	1	1	TRPM3		
CRE_9_23508	chr9	1607010913	70525000	2	1	1	1	1	1	LOC101927086		
CRE_9_23395	chr9	1606671913	70186000	2	2	0	1	1	0	MAMDC2		
CRE_9_2322	chr9	1543452913	6967000	2	1	1	2	1	1	KDM4C		
CRE_9_23195	chr9	1606071913	69586000	2	1	1	1	1	1	APBA1		
CRE_9_23072	chr9	1605702913	69217000	2	1	1	2	1	1	TJP2		
CRE_9_215	chr9	1537131913	646000	2	2	0	2	2	0	KANK1	H3K27ac|chr9:643940-652116	Only_27ac_33294
CRE_9_2145	chr9	1542921913	6436000	2	0	2	1	0	1	UHRF2		
CRE_9_21347	chr9	1600527913	64042000	2	1	1	1	1	1	FLJ43315		
CRE_9_21280	chr9	1600326913	63841000	2	1	1	1	1	1	FRG1JP		
CRE_9_2076	chr9	1542714913	6229000	2	1	1	1	1	1	IL33		
CRE_9_1558	chr9	1541160913	4675000	2	1	1	1	1	1			
CRE_9_1520	chr9	1541046913	4561000	2	2	0	1	1	0	SLC1A1		
CRE_9_1393	chr9	1540665913	4180000	2	2	0	1	1	0	GLIS3		
CRE_9_12882	chr9	1575132913	38647000	2	1	1	1	1	1			
CRE_9_12785	chr9	1574841913	38356000	2	1	1	1	1	1	LOC107987065		
CRE_9_12462	chr9	1573872913	37387000	2	0	2	2	0	2	LOC105376035	H3K27ac|chr9:37361912-37426615,SE|chr9:37179605-37433662	Only_27ac_33652
CRE_9_12399	chr9	1573683913	37198000	2	0	2	2	0	2	ZCCHC7	H3K27ac|chr9:37188847-37203341,SE|chr9:37179605-37433662	Only_27ac_33615
CRE_9_12378	chr9	1573620913	37135000	2	1	1	1	1	1	ZCCHC7	SE|chr9:37099274-37148414	
CRE_9_12343	chr9	1573515913	37030000	2	0	2	2	0	2	PAX5	H3K27ac|chr9:37022634-37027624,H3K27ac|chr9:37027862-37042331,SE|chr9:36988295-37089453	Both|chr9:37022754-37027624,Both|chr9:37027862-37040070
CRE_9_1218	chr9	1540140913	3655000	2	1	1	2	1	1			
CRE_9_12114	chr9	1572828913	36343000	2	1	1	2	1	1	RNF38		
CRE_9_12061	chr9	1572669913	36184000	2	1	1	2	1	1			
CRE_9_11844	chr9	1572018913	35533000	2	0	2	2	0	2	RUSC2		
CRE_9_1178	chr9	1540020913	3535000	2	1	1	1	1	1			
CRE_9_1175	chr9	1540011913	3526000	2	0	2	1	0	1	RFX3	H3K27ac|chr9:3521745-3529302	Both|chr9:3522189-3529302
CRE_9_11733	chr9	1571685913	35200000	2	2	0	1	1	0	UNC13B		
CRE_9_11615	chr9	1571331913	34846000	2	1	1	1	1	1	PHF24		
CRE_9_11606	chr9	1571304913	34819000	2	1	1	1	1	1	PHF24		
CRE_9_11344	chr9	1570518913	34033000	2	1	1	1	1	1	UBAP2		
CRE_9_11269	chr9	1570293913	33808000	2	1	1	1	1	1			
CRE_9_10720	chr9	1568646913	32161000	2	1	1	1	1	1			
CRE_9_10665	chr9	1568481913	31996000	2	2	0	2	2	0			
CRE_9_10526	chr9	1568064913	31579000	2	1	1	1	1	1			
CRE_9_10495	chr9	1567971913	31486000	2	2	0	1	1	0			
CRE_9_10388	chr9	1567650913	31165000	2	0	2	2	0	2			
CRE_9_10304	chr9	1567398913	30913000	2	1	1	1	1	1			
CRE_9_10285	chr9	1567341913	30856000	2	1	1	1	1	1			
CRE_9_10231	chr9	1567179913	30694000	2	1	1	1	1	1			
CRE_9_10023	chr9	1566555913	30070000	2	1	1	1	1	1			
CRE_8_996	chr8	1394335277	2988000	2	1	1	1	1	1	CSMD1	H3K27ac|chr8:2984898-2990434	Only_27ac_31700
CRE_8_9914	chr8	1421089277	29742000	2	0	2	1	0	1	LINC00589		
CRE_8_9787	chr8	1420708277	29361000	2	2	0	1	1	0			
CRE_8_964	chr8	1394239277	2892000	2	1	1	1	1	1			
CRE_8_9248	chr8	1419091277	27744000	2	1	1	1	1	1	CCDC25		
CRE_8_9182	chr8	1418893277	27546000	2	1	1	1	1	1	EPHX2		
CRE_8_9007	chr8	1418368277	27021000	2	1	1	1	1	1			
CRE_8_8759	chr8	1417624277	26277000	2	1	1	1	1	1			
CRE_8_8557	chr8	1417018277	25671000	2	1	1	1	1	1	LOC107986933		
CRE_8_8220	chr8	1416007277	24660000	2	1	1	1	1	1			
CRE_8_8211	chr8	1415980277	24633000	2	1	1	1	1	1			
CRE_8_8125	chr8	1415722277	24375000	2	1	1	2	1	1	LOC101929294		
CRE_8_8003	chr8	1415356277	24009000	2	1	1	2	1	1	LOC107986931		
CRE_8_7912	chr8	1415083277	23736000	2	1	1	1	1	1	LOC107986930		
CRE_8_7606	chr8	1414165277	22818000	2	0	2	2	0	2	PEBP4		
