geneName Pvalue_OE_WT Pvalue_Repair_WT FDR_OE_WT FDR_Repair_WT FoldC_OE_WT FoldC_Repair_WT
1991 ABHD10 0.652937723072781 0.000176636223226605 0.770368282339803 0.00284819031595298 -0.0344622352255435 0.772299465456738
1996 TIPRL 0.0918098023102624 0.184022185513957 0.227151469538425 0.278508430473755 0.132267151293801 0.0739815149872936
1997 ITPA 0.616071721327211 0.000429782086817969 0.739857825890869 0.00449453895275417 -0.0417460956774196 -0.40921541386953
1999 ANP32B 0.920973347710177 0.422285040772304 0.951678588091011 0.523031196706735 -0.0169626239493805 0.141901432765213
2000 SNRPB 0.101868682692955 0.547793267454136 0.241302922590675 0.6384190181762 -0.0782971830166002 0.0296506366470091
2003 PTPA 0.0298568104513676 2.04656176789273e-05 0.11870738581979 0.0010362433223877 0.200946580967351 0.482917567283121
2012 MRPS31 0.426790714369091 0.169854345580284 0.588143966340366 0.262202831113495 -0.0683946921624283 0.0805671978203826
2013 H2AC21 0.00861594876004502 0.000615759401152538 0.0610070462133968 0.00550461253949143 -0.56254956744371 -1.12304932807299
2015 ADK 0.0153061521530839 0.793143098070163 0.0835702990974287 0.843672148707596 -0.273797605324624 -0.017691751810494
2018 LANCL1 0.420176317750632 0.0162393255075635 0.58322140538409 0.0451421851918091 -0.0226174796180949 0.13620685497666
2019 HMBS 0.0149232392754037 0.0250676511985081 0.0823482798395413 0.0620814175136257 0.273721400929329 0.195725202663008
2021 CLPP 0.0570240273930497 0.146234478113166 0.169435342012873 0.233542011327907 -0.206958112608422 0.105722207151585
2022 GTF3C5 0.524028324571403 0.48575313852035 0.671545087393311 0.582273794576501 -0.0644878591098266 -0.11344612758675
2027 GLMN 0.299637953522932 0.0462198291887881 0.470262597766736 0.0970916541725515 -0.098445568001404 -0.114766916974546
2034 PUM1 0.465693340017782 0.820999383659502 0.620640618716933 0.866182798577575 0.0689426112689997 0.0191003041292017
2037 BAG2 0.00269833954400362 7.76003688183311e-06 0.0348033118500131 0.000650196725791923 -0.153924618576402 -0.480486235564031
2038 NIP7 0.189430227430559 0.106574602419503 0.35092729319276 0.182422382669651 -0.113006032153457 -0.0893413532657998
2045 IRAK4 0.164486606483751 0.788625175083301 0.32237132720935 0.840420816601022 -0.0905345123318444 0.0330666134583435
2051 IGF2BP1 0.139895830680373 0.17063710986535 0.291976136936132 0.263097313274665 -0.186403376172461 -0.183992264687872
2054 CAMK2G 0.691502617320054 0.143039760381155 0.798901803373757 0.229858366883844 0.0355168729875643 -0.160505103767017
2055 ARHGAP30 0.906544103676589 0.330095829904157 0.944119171152923 0.434641570995654 0.0110067315060487 -0.0596030944068726
2056 FUT8 0.298443179466491 0.00825807628068408 0.468956252859307 0.0279563422032684 -0.0545186460772396 0.380824074357527
2060 ATP5F1C 0.5148592238241 0.000240841138175193 0.664400733610956 0.00328050981893368 0.0266669043226599 0.226951765613379
2061 MYG1 0.361737000936422 0.927801620234614 0.526285387216983 0.944269714416841 0.0792038535719151 -0.00713509074434349
2062 GSN 0.0207223679918576 0.000766247195379041 0.0986632771045784 0.00610168535889526 0.193033656183346 0.45930814167771
2063 PSMB2 0.0492666846012222 0.0079976176142465 0.156633074480037 0.0273962069962541 0.215461697681643 0.285919616517736
2067 NIPSNAP1 0.00784356552331571 0.172800358386131 0.0577500642228764 0.265654178748988 -0.25610317542011 -0.0558624601759856
2069 MYL6 0.0138832879121292 0.000171488786306794 0.0795790678108313 0.00280669091784061 0.259925073623574 0.575001405979993
2070 RUNX3 0.0416124509332067 0.0160761124393014 0.1428289429909 0.0447846921344587 -0.135109474465152 0.183667683693963
2071 CBX1 0.675553483363426 0.412283479547745 0.788069603310592 0.514583865478449 0.0344611635140897 0.0868024537970626
2073 MBLAC2 0.79392710409172 0.00833578546628108 0.868604246624126 0.0281632020714562 0.032463614543266 0.193458926519847
2078 KRT17 0.250191094494632 0.000124947360625698 0.418412622530123 0.00242303549911172 0.133165555895522 0.253614685242685
2080 SBDS 0.934867595606935 0.02476414722267 0.960065727206058 0.0615654303672141 -0.00765510529509683 -0.277900232965074
2081 APRT 0.662145803326512 0.814905435040084 0.777609647725788 0.861333578061564 0.0453000252716418 -0.0255786893908034
2087 LAMTOR1 0.908995153827659 0.0686808326703634 0.945430829628761 0.131226279033518 0.00850685130967754 0.220435796385649
2090 CAPNS1 0.00022190865932962 0.00161356616768877 0.0135150882115664 0.00958876978640305 0.439211790959977 0.322128330038963
2091 PRPF39 0.941635034142854 0.151444623982942 0.962651182445865 0.239717851295323 -0.00946985623983387 0.148120295054587
2092 BCAS2 0.12789670079965 0.0073746254269904 0.275747246384083 0.0260681874162519 -0.120387238931784 -0.379368782743116
2093 SRSF9 0.000178652398664694 0.000172130113753668 0.0124960110201143 0.00280669091784061 -0.324852493097794 -0.474064294833225
2096 DAP3 0.0320541409021554 0.376995940016455 0.124211333415165 0.481453487669669 -0.182732146890114 0.0446369204131827
2098 UBE2I 0.0927574683438002 0.0206598913040608 0.228561113997161 0.0540713805827783 0.192398604479434 0.143590252981861
2099 RPL30 0.0157764806139885 0.0452861252068104 0.0850615246437546 0.0956130351102463 0.237551180483695 0.098048095057969
2104 COG4 0.30605081048534 0.74396395104843 0.476203928278688 0.807286668894481 -0.0597782799612965 0.0149490349876196
2113 BCCIP 0.362126091446153 0.000463581840698469 0.526517295675898 0.00466123615976822 -0.197668854120018 -0.293739489654758
2118 PMVK 0.0602128491972444 0.0991158916635628 0.175134824256613 0.17285170325155 -0.121528867397602 -0.165213381468943
2123 RAF1 0.267162749996688 0.309415835502537 0.436363014825767 0.41319307651216 -0.169051357154144 -0.173573948254115
2125 RPS12 0.0152559072911386 0.00212675399724724 0.0833839241171418 0.0113719821175121 0.209451942478506 -0.117142664213084
2128 PPIE 0.590652389340129 0.0505845344642601 0.721754184114768 0.104521177799206 0.037294650029466 0.168643558666767
2131 PDCL3 0.015712353105838 0.982289023229162 0.0849447329743423 0.986290588600222 0.195494788013161 -0.00104709895963495
2135 ECHDC1 0.248792486842152 0.7025969458445 0.416477979267457 0.77240681343269 -0.217115639384199 0.0309277879817831
2137 RMDN1 0.243716518515504 0.831963545508449 0.411033712291205 0.874828210552656 0.134733737864542 -0.0223045982215009
2138 MSH3 0.0360777713464966 0.15787442745896 0.13082105208688 0.247666729759534 -0.139541357261161 -0.0436642848377549
2141 SEC22B 0.147824807879105 0.00662808334135718 0.30194996273964 0.0241598305456794 0.2671594539833 0.25590706531241
2142 PTPN2 0.271391865694497 0.0438819250962239 0.439586262549022 0.0934318569716393 0.124705893332425 0.194195927457594
2145 ENOPH1 0.00851245517433388 0.00190028312565296 0.0608569999756245 0.0106184256698281 0.266355487074641 0.21337589046748
2147 CUX1iso 0.0364273429658784 0.00998109361025723 0.131421259966893 0.0318787044361706 0.142858694356136 0.241547550163149
2150 NIF3L1 0.00791450263622462 0.000647917471777357 0.058107043468225 0.00556156025525638 0.192661811610698 0.427461976063478
2155 PPIB 0.0032679987758519 0.0400354909496679 0.0381514610703183 0.0873624372493596 -0.224665095568664 -0.173235382005156
2157 SNRPD2 0.00133048227089068 0.0126070763678618 0.0256319305941117 0.0377847291720051 -0.275297973295151 -0.255962888441807
2165 RAC1 0.0240683101879624 0.00199455084881164 0.106260563244124 0.0108860769777433 0.270548485904328 0.298410457786652
2166 LRCH3 0.634086436579154 0.0203802159596559 0.755706054739513 0.0535744021367084 -0.0209125255570708 0.322457213332905
2169 EXOSC2 0.0357738234019407 0.266692495168125 0.130381672587355 0.369646129034882 0.203142994601572 0.0897828606350224
2171 LASP1 0.0333055282652099 0.000168708980490048 0.126411979830539 0.00279883872761695 0.184582990439701 0.721812445550039
2172 PWP1 0.310646804235912 0.272309833658969 0.480402706520789 0.375757731262613 0.0795895944757117 0.0627022387691749
2173 UBE2N 0.130735375981132 0.471695045130529 0.278471730896435 0.569909793089546 -0.222189306837699 -0.0833307506960921
2174 CD180 0.388928922319281 0.00135457589810292 0.551382115016323 0.00864523613772988 -0.0477661785149444 0.497174448395016
2178 COX5A 0.0577644711926871 0.969500409626627 0.170649837484323 0.977241308710306 -0.192796124446962 0.0036451170364451
2183 UPP1 0.0529405367120138 0.163610330870896 0.162526819704261 0.255151272246989 0.137631531297789 0.0875665486648352
2184 VPS51 0.677607619769795 0.105710310139928 0.788688338189444 0.181177670623929 0.0244517635528076 -0.0990618341171263
2188 PITHD1 0.254255357835244 0.00853538306714742 0.423159399406824 0.0285579461897576 0.175631921511478 0.378960092256285
2189 EMG1 0.029347458761581 0.0264566506622268 0.117943699227245 0.0646551576145826 0.259092695311294 -0.234558325602205
2191 TTC27 0.0883068814396301 0.00566104856681761 0.2214517530676 0.0218342677957138 -0.379981745641683 -0.480036895598634
2194 PIH1D1 0.522838362568086 0.040485889013854 0.671016951314757 0.0879005711139717 0.0158240922118154 -0.138431407944376
2196 PPIH 0.0299749404787264 0.000167582015432089 0.118995192604918 0.00278908203175722 -0.0776831629356938 -0.266542410251034
2198 SNRPD1 0.416051637859127 0.00882422243922765 0.579049012519183 0.0292595614000271 0.0296059487687685 -0.193765782785579
2199 DERA 0.00429357107334268 0.00339604790446515 0.0440408573638274 0.0156248390697881 0.317134438312248 0.232314271893912
2201 CHCHD3 0.528586071129561 0.0208117175744946 0.674931275989187 0.0543224660441673 0.0434084453238732 0.161439853278317
2209 BRCC3 0.854281207350392 0.913895276500046 0.909639894928128 0.9341078102615 0.0250552602138114 -0.00414254729094665
2210 MSI2 0.000485559973570585 0.0109936730848422 0.0168620312387215 0.0341556133776369 0.662612800638152 -0.279144444919496
2211 IDI1 0.00687841066102158 0.00159885158994611 0.0544383082285133 0.00956716768111599 0.360711485801881 0.581296671847205
2214 MZB1 0.0235542367536286 0.0104625852223063 0.105464298820745 0.032960645837284 -0.691998772628162 -0.380216358184063
2216 RCN2 0.00124962823369176 0.01365012736488 0.0252659208499553 0.0403040839935077 -0.350529064504798 -0.292817018627877
2220 HARS2 0.357511619226231 0.642584730973373 0.522291882900076 0.718052367771628 -0.114097848514351 -0.0665778236665435
2231 EMC8 0.153257487972968 0.013234845206144 0.308182112567242 0.039347248010914 0.144754298230994 0.175071961500901
2232 PMS2 0.00474803799462851 0.767555018052201 0.0461951967296939 0.824930393155771 -0.331249977095998 0.196073687393923
2233 POFUT1 0.014781785539562 0.151820461491273 0.0820048466803568 0.240019153536601 -0.133827306121413 0.151648381336914
2234 DYNLL1 0.127405098862975 0.00180736979201451 0.275114222659475 0.0103141632232272 -0.0879960851594728 -0.237406241664591
2236 TFCP2 0.00574524200741453 0.243909398348773 0.0508343886815109 0.344467952483834 0.46167026424463 0.136414254751154
2238 CISD2 0.794427885122519 0.232328209525184 0.868968455915926 0.331549713951572 0.0585463007350171 0.275916358244583
2241 VTA1 0.350081617419851 0.865249813179095 0.516344302350377 0.899303821890562 -0.0788147761623321 -0.00400945852414658
2244 PTRH2 0.143922793060581 0.0018044109015572 0.296790588399031 0.0103086432963135 -0.062119327645382 -0.266356701870581
2245 ATG3 0.910141141637131 0.046283327400108 0.945946796583108 0.0971855994413627 0.00568838591311938 -0.0923694451912009
2247 TBCB 0.0136959306081264 0.0290231197039015 0.0790634203725058 0.0692274965840527 -0.37864659029071 -0.269250890012998
2253 NIPSNAP3A 0.967418537318774 0.00124511515414632 0.979229753005465 0.00824132485660017 0.0047058893960763 0.383404348777523
2258 NT5C3A 0.016378666191238 0.391724036423712 0.0867147622094821 0.495105597883007 -0.155054891907865 -0.0520645843877539
2266 PRDX5 0.00287143064490766 0.775276215529771 0.0355865326899288 0.829439787429123 -0.353850356327579 -0.0120472041296331
2272 EXOSC7 0.68493037525386 0.0579519421649718 0.793819888561124 0.115368943325344 -0.019532330079068 0.0948895549558273
2274 DFFA 0.0236812496099339 0.0206718334659059 0.105783241796242 0.0540713805827783 0.540815792020528 0.479521308959658
2276 ARPC5 0.360505919726462 0.000787324106238386 0.525514603022416 0.00617452965740892 0.185046981856971 0.331635914200024
2277 FKBP1A 0.0123197837828039 0.0178695374163937 0.0744074689145774 0.0486803819301335 0.308328925210878 0.239246027641002
2282 C11orf54 0.137578937088515 0.0160576801070938 0.288815545437243 0.0447574325440588 0.0626341841308928 0.239519483307742
2283 NFS1 0.0495798309279091 0.783471853307141 0.156934919213028 0.836479024900528 -0.212003852555446 0.0175766053576414
2287 HDHD2 0.0317677092587478 0.0177283506367407 0.123567508254299 0.0483721364764206 0.265022128274477 0.383839204353446
2290 GNPDA2 0.158334046755792 0.0208695746710281 0.314360194095888 0.0544277645947672 0.156724278561484 0.245597082133825
2292 COPS8 0.545221892792492 0.946584539142922 0.687358791009181 0.958810484266881 -0.0480508479266817 -0.00418629404487803
2294 CD81 0.0195792986334116 1.4862088341509e-05 0.0954260355240474 0.000894490340181981 0.377739374420008 0.898300987683051
2295 ZNF318 0.073572772718054 0.00017843961077836 0.197636418677737 0.00286833361921985 0.157683210505443 0.210201277089965
2300 VPS33B 0.0398785046588896 0.0282875303416482 0.138810450648562 0.067701766027481 -0.0865441375115701 0.0701235065086561
2319 CARD11 0.818837657796881 0.0362883455340859 0.884638638438042 0.0815227762519221 0.00915176843827759 -0.182723277353467
2320 FTH1 0.218041987776908 1.43746657552259e-05 0.382627635395626 0.000885753213679157 0.126082233753097 0.78174010516925
2321 COMP 0.000223336119294913 0.000388651936036435 0.0135150882115664 0.0042892588932294 0.215343119829319 0.358470034305698
2323 CSNK2B 0.616026328908324 0.292726135431478 0.739857825890869 0.395703963696352 0.0114329688425858 0.0330388333182565
2330 UBXN4 0.210937104953374 0.0124523962902774 0.375450637977533 0.0374948244319231 -0.167278296782442 -0.186318831562499
2332 GOPC 0.108801027366274 0.0207950487287761 0.250136308230298 0.0543063431988623 -0.404315990005122 -0.465638268015304
2333 COPS7B 0.190235651788846 0.0129426143575813 0.351915558848844 0.0386115111901099 0.175617447055322 0.26634905841771
2336 ARAF 0.0166970121852167 0.0221476308061022 0.0875620416116331 0.0568631632204291 0.264457331412329 0.130931180057395
2339 SRI 0.0195784015994385 0.0111431155338273 0.0954260355240474 0.0344750543951525 0.24832900685935 0.551321134213755
2340 SNU13 0.258374291117253 0.549216759021375 0.426899000840957 0.639250268651818 0.0516799955798621 -0.0362940540202121
2342 RPS21 0.01691040053253 0.150143705823118 0.0883796602756122 0.237949730967686 0.146287326834113 -0.0790912248169722
2344 SF3A2 0.224743445655571 0.405463009379184 0.39035975661518 0.507539670265214 0.100400701115339 0.068334094419761
2345 CISD1 0.0226662508032525 0.000415530517926237 0.104003445023441 0.00442854584334442 0.363196274766608 0.673106988249629
2346 ERLIN2 0.00063078116995442 0.00150625850378488 0.0191345531619623 0.0092047154847586 -0.757001256419993 -0.587835839002947
2348 RALGPS2 0.443950885843615 0.0505078949345925 0.601856936911092 0.10440449847502 -0.0726174384695781 -0.134237084184052
2353 ADPRS 0.328992199213287 0.0299355477119534 0.497767793957315 0.0709786509194094 0.104789634141079 0.37249668769819
2359 POLR1E 0.0425489873431069 0.000706015455510708 0.144257371423974 0.00583759744045276 -0.259578970700714 -0.53642675339168
2361 TTC4 0.142962711964057 0.000622528664515112 0.295517171376183 0.00552018033749778 -0.1887061322657 -0.662273855158029
2364 RAD23A 0.00170898256192536 0.00349781927696142 0.0277704941233595 0.0158839156937658 0.495103871994351 0.506838525229758
2365 SLC25A10 0.0338548416756684 7.3478083916849e-06 0.127349317233474 0.000644614512463746 0.230370240716619 0.597477864907416
2368 TPM3 0.00288171132054603 1.51448012668425e-05 0.0355865326899288 0.000899120599569021 0.41777247679922 0.643308423569408
2369 ARMC10 0.311712813353393 0.0257606325183338 0.481656224610392 0.0633731149785626 -0.0406964157529632 -0.123372828688249
2371 MTPAP 0.600469735368597 0.113013167688458 0.728900410475577 0.190850295580899 0.0365221615191995 0.139683975101152
2376 TBC1D10C 0.113741440061024 0.144758749299546 0.256238513383413 0.231716803318019 -0.177610730674086 -0.149034121896037
2377 EXOC5 0.322799224312635 0.109675524493012 0.491269857407291 0.186430382520799 0.162811882269477 0.181529900027268
2380 SSBP1 0.549483089590503 0.248251855376472 0.690409593390544 0.349266540752546 -0.046423812686724 -0.0842046749887615
2384 MTX2 0.0356072101278424 0.424965219118262 0.130254053466559 0.525425007745652 -0.258896919608823 0.0674981878775629
2388 SCAMP1 0.0237122809216752 0.00542876407197044 0.105805832802234 0.0211758281552576 0.330761678093543 0.492186872200561
